record_id,source_file,listing_id,monthly_rent_lkr,log_monthly_rent_lkr,property_type,district,location,furnishing_status,source,bedrooms,bathrooms,floor_area_sqft,land_perches,floor_number,car_parking_spaces,deposit_months,advance_months,lease_term_months,posted_year,posted_month,amenity_count,amenity_24_hour_security,amenity_3_phase_electricity,amenity_ac_rooms,amenity_attached_toilets,amenity_backup_generator,amenity_balcony,amenity_bbq_area,amenity_beachfront_sea_view,amenity_brand_new,amenity_business_center,amenity_cable_sat_tv,amenity_cafe_restaurant,amenity_central_ac,amenity_club_house,amenity_fiber_internet,amenity_fire_detection,amenity_fully_furnished,amenity_garage,amenity_garbage_removal,amenity_gated_community,amenity_gym,amenity_home_security_system,amenity_hot_water,amenity_internet,amenity_jogging_track,amenity_kids_play_area,amenity_laundry,amenity_lawn_garden,amenity_lifts,amenity_luxury_specs,amenity_maids_room,amenity_maids_toilet,amenity_on_site_parking,amenity_outdoor_garden,amenity_overhead_water_storage,amenity_pet_friendly,amenity_private_entrance,amenity_private_pool,amenity_roof_top_garden,amenity_separate_kitchen,amenity_serviced_apartment,amenity_sport_facilities,amenity_swimming_pool,amenity_waterfront_riverside,is_short_term,has_description,description_length,feature_anomaly_count
2b46ff4c57bfaa84,ikman_rentals_2026.csv,https://ikman.lk/en/ad/2-bedroom-1st-floor-house-for-rent-at-thimbrigashaya-for-rent-colombo,160000,11.982935344196433,House,Colombo,Colombo 5,unknown,ikman.lk,2,2,2500,20,0,0,0,0,0,2026,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,371,0
abcab759b848f66a,ikman_rentals_2026.csv,https://ikman.lk/en/ad/house-for-rent-in-nugegoda-for-rent-colombo-3046,70000,11.156264806643742,House,Colombo,Nugegoda,unknown,ikman.lk,3,1,1100,12,0,0,0,0,0,2026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232,0
b4519cecb67e5f81,ikman_rentals_2026.csv,https://ikman.lk/en/ad/first-floor-house-for-rent-in-raththanapitiya-for-rent-colombo-11,85000,11.350418300109132,Other Commercial,Colombo,Boralesgamuwa,unknown,ikman.lk,3,2,1200,7,0,0,0,0,0,2026,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,457,0
92a712eadf5ae30d,ikman_rentals_2026.csv,https://ikman.lk/en/ad/luxury-modern-house-rent-recidence-with-office-baththramulla-palawatha-for-rent-colombo,310000,12.644330802262578,Office space,Colombo,Battaramulla,unknown,ikman.lk,4,4,3500,18,0,0,0,0,0,2026,3,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,675,0
b27ac579c630cdb4,ikman_rentals_2026.csv,https://ikman.lk/en/ad/s1268-three-storey-house-for-rent-in-koswatta-battaramulla-for-rent-colombo-9,195000,12.180759965737863,Room,Colombo,Battaramulla,unknown,ikman.lk,5,4,4000,10,0,0,0,0,0,2026,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1003,3
82b9ef63b1ba25a4,ikman_rentals_2026.csv,https://ikman.lk/en/ad/upper-floor-brand-new-apartment-for-rent-pannipitiya-for-rent-colombo,130000,11.775297421715827,Apartment,Colombo,Pannipitiya,unfurnished,ikman.lk,2,1,1095,25,0,0,0,0,0,2026,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,654,0
c1c745f7092152f1,ikman_rentals_2026.csv,https://ikman.lk/en/ad/new-house-for-rent-in-mount-lavinia-for-rent-colombo-9,70000,11.156264806643742,House,Colombo,Mount Lavinia,unknown,ikman.lk,2,1,1200,12,0,0,0,0,0,2026,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,265,0
4846188c7cdcf379,ikman_rentals_2026.csv,https://ikman.lk/en/ad/house-for-rent-in-colombo-07-file-no-5274-b-gregorys-for-rent-colombo-1,300000,12.611541086966115,Office space,Colombo,Colombo 7,unfurnished,ikman.lk,3,3,1800,40,0,0,0,0,0,2026,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552,0
6d7537ffba6106a0,ikman_rentals_2026.csv,https://ikman.lk/en/ad/house-for-rent-in-dehiwala-for-rent-colombo-6066,120000,11.695255355062795,Office space,Colombo,Dehiwala,unknown,ikman.lk,3,3,3000,12.73,0,0,0,0,0,2026,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,780,0
30599beda83d64e0,ikman_rentals_2026.csv,https://ikman.lk/en/ad/house-1st-floor-for-rent-for-rent-colombo,150000,11.918397239722838,House,Colombo,Moratuwa,unknown,ikman.lk,2,1,2800,10,0,0,0,0,0,2026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,0
b1ace13218daa7e9,ikman_rentals_2026.csv,https://ikman.lk/en/ad/6-bedroom-house-for-rent-in-colombo-04-em075af-for-rent-colombo,2000000,14.508658238524095,Office space,Colombo,Colombo 4,unknown,ikman.lk,6,4,6000,13,0,0,0,0,0,2026,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,741,0
c6fa16ad5795df43,ikman_rentals_2026.csv,https://ikman.lk/en/ad/pelawatte-luxury-house-for-rent-for-rent-colombo-4,1000000,13.815511557963774,House,Colombo,Battaramulla,furnished,ikman.lk,5,4,11500,26,0,0,0,0,0,2026,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,707,1
0078446c8ebfd21d,ikman_rentals_2026.csv,https://ikman.lk/en/ad/05-bedroom-furnished-storied-house-for-rent-in-rajagiriya-a2517-for-rent-colombo,2200000,14.603968372873895,House,Colombo,Rajagiriya,furnished,ikman.lk,5,4,8000,10,0,0,0,0,0,2026,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,316,1
1b0a378d0f144936,ikman_rentals_2026.csv,https://ikman.lk/en/ad/modern-luxury-quality-house-for-rent-in-malabe-for-rent-colombo,185000,12.128116509451258,House,Colombo,Malabe,unknown,ikman.lk,6,5,3500,12,0,0,0,0,0,2026,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,519,0
a6a4fe76e3cd8e75,ikman_rentals_2026.csv,https://ikman.lk/en/ad/three-story-house-for-rent-in-kottawa-for-rent-colombo-8,300000,12.611541086966115,House,Colombo,Kottawa,furnished,ikman.lk,7,4,0,0,0,0,0,0,0,2026,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,502,0
9cfedebf465252ab,ikman_rentals_2026.csv,https://ikman.lk/en/ad/ground-floor-house-for-rent-in-kottawa-for-rent-colombo-1,100000,11.51293546492023,House,Colombo,Kottawa,unknown,ikman.lk,3,1,0,0,0,0,0,0,0,2026,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382,0
c4a93fcba445849e,ikman_rentals_2026.csv,https://ikman.lk/en/ad/fully-furnished-2-nd-floor-house-for-rent-dehiwala-nadimala-for-rent-colombo,155000,11.951186847493476,House,Colombo,Dehiwala,furnished,ikman.lk,3,2,2000,10,0,0,0,0,0,2026,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0
85e858cef7b3c975,ikman_rentals_2026.csv,https://ikman.lk/en/ad/semi-furnished-house-for-rent-maharagama-for-rent-colombo,75000,11.225256725762893,House,Colombo,Maharagama,semi-furnished,ikman.lk,3,2,2000,15,0,0,0,0,0,2026,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,212,0
a3f90d84843518ff,ikman_rentals_2026.csv,https://ikman.lk/en/ad/brand-new-upstairs-house-for-rent-mount-lavinia-for-rent-colombo-1,60000,11.002116507732017,House,Colombo,Mount Lavinia,unknown,ikman.lk,2,1,1250,6,0,0,0,0,0,2026,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0
72b7ec20d2726ab5,ikman_rentals_2026.csv,https://ikman.lk/en/ad/ground-floor-house-for-rent-in-bambalapitiya-for-rent-colombo-1,250000,12.429220196836383,House,Colombo,Colombo 4,unknown,ikman.lk,4,3,2000,10,0,0,0,0,0,2026,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,109,0
ff885872bb919eaf,ikman_rentals_2026.csv,https://ikman.lk/en/ad/1st-floor-house-rent-in-rathmalana-family-or-kdu-student-accommodation-for-rent-colombo,75000,11.225256725762893,House,Colombo,Rathmalana,unknown,ikman.lk,2,1,1000,10,0,0,0,0,0,2026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0
fb6ad59933201f87,ikman_rentals_2026.csv,https://ikman.lk/en/ad/sea-view-fully-furnished-3br-house-wellawatte-for-rent-colombo,23000,10.043292972227004,House,Colombo,Colombo 6,furnished,ikman.lk,3,2,950,3,0,0,0,0,0,2026,3,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,593,0
337ca61631666362,ikman_rentals_2026.csv,https://ikman.lk/en/ad/boralesgmuwa-house-for-rent-for-rent-colombo-1,700000,13.45883704259595,House,Colombo,Boralesgamuwa,furnished,ikman.lk,5,4,3000,11,0,0,0,0,0,2026,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,273,0
f4a5db186db3d249,ikman_rentals_2026.csv,https://ikman.lk/en/ad/house-for-rent-colombo-14-for-rent-colombo-4,45000,10.714439990727769,Apartment,Colombo,Colombo 14,unknown,ikman.lk,2,1,950,3,0,0,0,0,0,2026,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319,0
72e182e1a8788380,ikman_rentals_2026.csv,https://ikman.lk/en/ad/5-bedroom-house-for-rent-boralesgamuwa-em323-for-rent-colombo,700000,13.45883704259595,House,Colombo,Boralesgamuwa,furnished,ikman.lk,5,4,3000,0,0,0,0,0,0,2026,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,482,0
576007740e71be6c,ikman_rentals_2026.csv,https://ikman.lk/en/ad/spacious-furnished-4br-house-with-pool-for-rent-colombo-5-for-rent-colombo,780000,13.567050480716235,House,Colombo,Colombo 2,furnished,ikman.lk,4,5,5500,21,0,0,0,0,0,2026,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,974,0
1a45ecbea4a5253e,ikman_rentals_2026.csv,https://ikman.lk/en/ad/fully-furnished-two-story-house-for-rent-in-kottawa-for-rent-colombo,200000,12.206077645517674,House,Colombo,Kottawa,furnished,ikman.lk,4,3,0,0,0,0,0,0,0,2026,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0
76a75d308d52a09f,ikman_rentals_2026.csv,https://ikman.lk/en/ad/two-story-house-for-rent-in-battaramulla-for-rent-colombo-62,400000,12.899222326086994,House,Colombo,Battaramulla,unknown,ikman.lk,7,6,4000,24,0,0,0,0,0,2026,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,177,0
9d2bf41f4b985801,ikman_rentals_2026.csv,https://ikman.lk/en/ad/9-bed-house-for-rent-battaramulla-for-rent-colombo-1,600000,13.304686600863562,House,Colombo,Battaramulla,unfurnished,ikman.lk,9,6,5000,12.5,0,0,0,0,0,2026,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,617,0
51f7d6175018e50d,ikman_rentals_2026.csv,https://ikman.lk/en/ad/papiliyana-dehiwala-main-road-facing-two-storey-house-for-rent-for-rent-colombo,350000,12.765691290604371,Office space,Colombo,Dehiwala,unknown,ikman.lk,8,4,8000,20,0,0,0,0,0,2026,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290,0
261ebd776c478807,ikman_rentals_2026.csv,https://ikman.lk/en/ad/rajagiriya-6-a-c-br-fully-furnished-house-for-rent-in-lake-drive-for-rent-colombo-1,600000,13.304686600863562,House,Colombo,Rajagiriya,furnished,ikman.lk,6,5,5000,15,0,0,0,0,0,2026,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,544,0
6039d2bcf4d274d5,ikman_rentals_2026.csv,https://ikman.lk/en/ad/fully-furnished-ac-house-ground-floor-rent-in-piliyandala-for-rent-colombo,85000,11.350418300109132,Room,Colombo,Piliyandala,furnished,ikman.lk,1,1,1200,7,0,0,0,0,0,2026,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355,1
32307f5d50ea37a7,ikman_rentals_2026.csv,https://ikman.lk/en/ad/first-floor-house-for-rent-in-boralesgamuwa-bellnvil-for-rent-colombo,70000,11.156264806643742,Other Commercial,Colombo,Boralesgamuwa,unknown,ikman.lk,3,1,1200,8,0,0,0,0,0,2026,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,466,0
28461ddf777293bb,ikman_rentals_2026.csv,https://ikman.lk/en/ad/ground-floor-house-for-rent-in-malabe-near-sliit-for-rent-colombo,70000,11.156264806643742,House,Colombo,Malabe,unknown,ikman.lk,2,1,1500,18,0,0,0,0,0,2026,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,523,0
07710b314ef82b4a,ikman_rentals_2026.csv,https://ikman.lk/en/ad/dr1121-two-storey-house-for-rent-in-battaramulla-muttettugoda-road-for-rent-colombo-2,190000,12.154784614286667,House,Colombo,Battaramulla,furnished,ikman.lk,3,3,2200,10,0,0,0,0,0,2026,3,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1401,0
3f40adff020878cb,ikman_rentals_2026.csv,https://ikman.lk/en/ad/two-storied-house-in-highly-sort-after-residential-area-colombo-4-for-rent-colombo-1,1200000,13.997832948091215,Other Commercial,Colombo,Colombo 4,unknown,ikman.lk,8,5,5000,15,0,0,0,0,0,2026,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,281,0
4a25887d4a436eca,ikman_rentals_2026.csv,https://ikman.lk/en/ad/2-bedroom-upstair-house-for-rent-in-boralesgamuwa-town-for-rent-colombo,65000,11.082157933374816,House,Colombo,Boralesgamuwa,unknown,ikman.lk,2,2,1300,0,0,0,0,0,0,2026,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,423,0
ea9ccd98afc813f9,ikman_rentals_2026.csv,https://ikman.lk/en/ad/15000-sqft-house-for-rent-in-rajakeeya-mawatha-colombo-07-2148c-for-rent-colombo-4,6000000,15.607270193858982,House,Colombo,Colombo 7,unknown,ikman.lk,10,10,15000,60,0,0,0,0,0,2026,4,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,716,3
7cabbf42343178de,ikman_rentals_2026.csv,https://ikman.lk/en/ad/house-for-rent-maharagama-for-rent-colombo-1025,180000,12.100717685412471,House,Colombo,Maharagama,furnished,ikman.lk,5,4,2000,10,0,0,0,0,0,2026,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,180,0
4107572378cc1999,ikman_rentals_2026.csv,https://ikman.lk/en/ad/house-for-rent-in-battaramulla-file-number-5151-b-pannipitiya-road-for-rent-colombo-1,165000,12.013706813470414,Office space,Colombo,Battaramulla,unknown,ikman.lk,3,2,1800,8.3,0,0,0,0,0,2026,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,508,0
6abc0181eb3c5060,ikman_rentals_2026.csv,https://ikman.lk/en/ad/house-for-rent-ratmalana-for-rent-colombo-478,65000,11.082157933374816,Room,Colombo,Rathmalana,unknown,ikman.lk,2,1,1200,8,0,0,0,0,0,2026,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,96,1
4e5391336634c49f,ikman_rentals_2026.csv,https://ikman.lk/en/ad/second-floor-house-for-rent-in-rajagiriya-for-rent-colombo-1,150000,11.918397239722838,House,Colombo,Rajagiriya,unknown,ikman.lk,5,1,0,0,0,0,0,0,0,2026,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,313,0
3e2546a97d6c5c41,ikman_rentals_2026.csv,https://ikman.lk/en/ad/7bed-house-for-rent-in-maharagama-sp932-for-rent-colombo,320000,12.676079399771027,Office space,Colombo,Maharagama,unknown,ikman.lk,7,4,4000,12,0,0,0,0,0,2026,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,679,0
832a0056c4a31b29,ikman_rentals_2026.csv,https://ikman.lk/en/ad/05-bedroom-furnished-house-for-rent-in-battaramulla-a4726-for-rent-colombo-1,800000,13.592368256649284,House,Colombo,Battaramulla,furnished,ikman.lk,5,4,5500,20,0,0,0,0,0,2026,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,309,0
e64b2f58d727e370,ikman_rentals_2026.csv,https://ikman.lk/en/ad/brand-new-house-for-rent-for-rent-colombo-555,175000,12.07254696717504,Other Commercial,Colombo,Dehiwala,unknown,ikman.lk,3,3,1300,6,0,0,0,0,0,2026,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,276,0
e2d1064211daef70,ikman_rentals_2026.csv,https://ikman.lk/en/ad/fully-solar-electricity-1st-floor-house-for-rent-maharagama-temple-road-for-rent-colombo,150000,11.918397239722838,House,Colombo,Maharagama,unknown,ikman.lk,4,2,2200,22,0,0,0,0,0,2026,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,221,0
4e1db41a011be478,ikman_rentals_2026.csv,https://ikman.lk/en/ad/house-for-rent-thalawathugoda-for-rent-colombo-268,80000,11.289794413577894,Room,Colombo,Talawatugoda,semi-furnished,ikman.lk,3,2,1600,15,0,0,0,0,0,2026,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,977,1
738d68bbf187a8ba,ikman_rentals_2026.csv,https://ikman.lk/en/ad/crr2603-001-modern-house-for-rent-in-rathmalana-for-rent-colombo,180000,12.100717685412471,Room,Colombo,Rathmalana,unknown,ikman.lk,5,3,2200,16,0,0,0,0,0,2026,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,513,2
4fc8ee2ca95d6633,ikman_rentals_2026.csv,https://ikman.lk/en/ad/crml2603-001-modern-house-for-rent-in-mount-lavinia-for-rent-colombo-1,150000,11.918397239722838,House,Colombo,Mount Lavinia,unknown,ikman.lk,3,2,1750,6,0,0,0,0,0,2026,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,575,0
b6a22557b99a82c4,ikman_rentals_2026.csv,https://ikman.lk/en/ad/5br-a-c-house-for-rent-in-colombo-6-for-rent-colombo,450000,13.017005083966255,Other Commercial,Colombo,Colombo 6,unknown,ikman.lk,5,4,3500,15,0,0,0,0,0,2026,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,230,0
65d93d89312a8af1,ikman_rentals_2026.csv,https://ikman.lk/en/ad/upstair-unit-for-rent-mtlavinia-for-rent-colombo,50000,10.819798284210286,Room,Colombo,Mount Lavinia,unknown,ikman.lk,1,1,500,12,0,0,0,0,0,2026,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,303,0
8caf689208fe1587,ikman_rentals_2026.csv,https://ikman.lk/en/ad/luxury-house-rent-malabe-for-rent-colombo,250000,12.429220196836383,House,Colombo,Malabe,unknown,ikman.lk,3,4,2400,16,0,0,0,0,0,2026,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,377,0
211f353cfe379e01,ikman_rentals_2026.csv,https://ikman.lk/en/ad/nugegoda-5-a-c-br-house-available-for-rent-without-furniture-for-rent-colombo-1,1000000,13.815511557963774,House,Colombo,Nugegoda,unknown,ikman.lk,5,5,4000,20,0,0,0,0,0,2026,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,602,1
1b5d3c7c1e554c78,ikman_rentals_2026.csv,https://ikman.lk/en/ad/colombo-4-10-a-c-br-fully-furnished-hotel-for-rent-for-rent-colombo,2500000,14.731801689838349,Office space,Colombo,Colombo 4,furnished,ikman.lk,10,10,5000,15,0,0,0,0,0,2026,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,734,0
54f05ebf9cfcc414,ikman_rentals_2026.csv,https://ikman.lk/en/ad/colombo-04-8-a-c-br-fully-furnished-house-for-rent-for-rent-colombo-1,2000000,14.508658238524095,Office space,Colombo,Colombo 4,furnished,ikman.lk,7,7,5000,12,0,0,0,0,0,2026,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,672,0
bcf414943be591a5,ikman_rentals_2026.csv,https://ikman.lk/en/ad/house-for-rent-boralesgamuwa-piriwena-road-for-rent-colombo,100000,11.51293546492023,House,Colombo,Boralesgamuwa,unknown,ikman.lk,1,1,1000,6,0,0,0,0,0,2026,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0
b304fa494511269c,ikman_rentals_2026.csv,https://ikman.lk/en/ad/spacious-modern-10-bed-house-for-rent-colombo-05-for-rent-colombo,1200000,13.997832948091215,Office space,Colombo,Colombo 5,unfurnished,ikman.lk,10,7,6000,25,0,0,0,0,0,2026,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,755,0
