URL,Title,Location,Price_Per_Month,Property Type,Bedrooms,Bathrooms/WCs,Floor area,Floor Number,Deposit,Min. lease term,Availability,Price per sq.ft.,Car parking spaces,Furnishing Status,Advance payment,Short term,Description,Features
https://www.lankapropertyweb.com/rentals/property_details-5840141.html,On320 Bigger Type 02 Bedroom Apartment for rent in Colombo 2,"Union Place, Colombo 2","Rs. 310,000($ 1,000)",Apartment,2,2,1012 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 306 Per Month,1,Furnished,N/A,N/A,N/A,"AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, INTERNET, CABLE/SAT TV, HOT WATER, LANDLINE TEL, 3 PHASE ELECTRICITY, HOME SECURITY SYSTEM, ROOF TOP GARDEN, WATERFRONT / RIVERSIDE, GARAGE, OUTDOOR GARDEN, GYM, BACKUP GENERATOR, FIRE DETECTION, BALCONY, CLUB HOUSE, JOGGING TRACK, LAUNDRY, LP GAS, GAME ROOM, KIDS PLAY AREA, MINI MART, BUSINESS CENTER, SEPARATE KITCHEN, SPORT FACILITIES, ATTACHED TOILETS, GATED COMMUNITY, PRIVATE POOL, CAFE / RESTAURANT, BBQ AREA, GARBAGE REMOVAL, INFINITY POOL, MAID'S ROOM, MAID'S TOILET, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5844022.html,"Spacious Luxury House for Rent in Panadura – Rs. 95,000 (Negotiable)","341/A, B A Fernando mawatha, Panadura","Rs. 95,000",House,5,3,2450 sq.ft.,N/A,N/A,N/A,Available soon,N/A,3,Unfurnished,N/A,N/A,"A rare opportunity to rent a massive, beautifully designed 2-storey family home in the heart of Panadura. This spacious house offers 5 large bedrooms, including a huge master bedroom with an ensuite washroom and private balcony, along with 3 washrooms in total, including a maid’s washroom. The property features 2 generous living areas, a big garden perfect for outdoor activities, and secure parking with 2 car park garages. The house is unfurnished, allowing you to arrange and style it to your preference. It is fully protected with a roller gate and CCTV cameras for added safety. The location is extremely convenient—Lyceum International School Panadura is just 1.5 km (4 minutes) away, and the primary school is only 1 km away. Petrol shed, Food City, Sachithra Hospital Clinic branch, and the bus stand are all within walking distance. This spacious and well-located home is ideal for families seeking comfort, convenience, and security.","HOT WATER, MAINLINE WATER, 3 PHASE ELECTRICITY, HOME SECURITY SYSTEM, GARAGE, LAWN GARDEN, ATTACHED TOILETS, GATED COMMUNITY, MAID'S ROOM, MAID'S TOILET, OVERHEAD WATER STORAGE"
https://www.lankapropertyweb.com/rentals/property_details-5804999.html,Super Luxury House for Rent in Negombo for Rs.500K (Negotiable),Negombo,"Rs. 500,000",House,6,6,3400 sq.ft.,N/A,N/A,6 Months,Available Now,N/A,N/A,N/A,N/A,Yes,"Charming Property for Rent in Kurana, Negombo, 14 Pax can accommodate, Nestled just 5 minutes from the city center and 10 minutes from the beach and airport, this stunning villa is perfect for both tourists and families alike., Key Features:, Proven Tourist Destination: Successfully operated as a villa for nearly a decade, with excellent reviews highlighting its prime location, infrastructure, and lush surroundings., Spacious Accommodation:, Two Floors: Each floor features 3 rooms—1 triple bedroom and 2 double bedrooms—each with ensuite bathrooms., Luxury Amenities: Fully equipped kitchens, spacious dining and living rooms on each floor enhance the guest experience., Expansive Property:, Set on 34 perches, the well-maintained garden and property provide a serene environment., An additional 3-story building includes a laundry room, extra room with bath, and a rooftop area designed for relaxation., Sustainable Living: Awarded by the tourist board for sustainability, this property transitioned to 100% solar energy in 2024, featuring a robust 30kW system that not only powers the villa but also produces excess energy (solar system available for separate negotiation)., Reliable Water Supply: Equipped with large water tanks to ensure uninterrupted supply., Connectivity: Two Fiber Optic Wi-Fi connections and mobile signal enhancers ensure seamless communication., Comfort & Security: Each room has attached air conditioning, and the property features CCTV for safety., Convenient Amenities: Servant room with bath, ample parking for multiple vehicles, and an electronic gate for privacy., Please call for more details",N/A
https://www.lankapropertyweb.com/rentals/property_details-5781479.html,Building for rent in Battaramulla for Rs. 4.50 million (Per Month),Battaramulla,"Rs. 4,500,000",Building,N/A,10,17420 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 258 Per Month,N/A,N/A,N/A,N/A,"600 million for sale, 1. The building consists of a basement and 7 floors., 2. The total square feet area with the basement issqft, 3. The basement has parking facilities for approximately 15 vehicles. Additional parking can also be arranged., 4. An elevator is available for access to all six floors., 5. A standby generator is provided to ensure power during outages., 6. The ground floor is fully Granite Tiled., 7. Each of the five floors has 2 toilets., 8. All floors are equipped with air conditioners, featuring 60000 BTU cassette-type 02 units for each floors., Note: Also, the partition work has been done according to your wishes; those can get rearranged.","24 HOUR SECURITY, 3 PHASE ELECTRICITY, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5784911.html,Building for rent in Rajagiriya for Rs. 250 (per sq. ft.),Rajagiriya,Rs. 250,Building,N/A,N/A,6000 sq.ft.,N/A,N/A,N/A,Available Now,N/A,N/A,N/A,N/A,N/A,N/A,"24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5792629.html,Office space for rent in Colombo 5 for Rs. 300 (per sq. ft.),Colombo 5,Rs. 300,Office space,N/A,N/A,5500 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 300,N/A,N/A,N/A,N/A,N/A,"24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5792631.html,Office space for rent in Colombo 5 for Rs. 1.50 million (Per Month),Colombo 5,"Rs. 1,500,000",Office space,N/A,N/A,10000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 150 Per Month,N/A,N/A,N/A,N/A,N/A,"24 HOUR SECURITY, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING"
https://www.lankapropertyweb.com/rentals/property_details-5792678.html,Office space for rent in Colombo 8 for Rs. 220 (per sq. ft.),"Baseline Road, Colombo 8",Rs. 220,Office space,N/A,N/A,3000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 220,N/A,N/A,N/A,N/A,N/A,"24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5773558.html,Office space for rent in Nawala for Rs. 3 lakhs (Per Month),Nawala,"Rs. 300,000",Office space,N/A,2,1500 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 200 Per Month,N/A,N/A,N/A,N/A,N/A,"3 PHASE ELECTRICITY, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5843935.html,"Building for rent in Nugegoda - 400,000.00 Per month",Nugegoda,"Rs. 400,000",Building,N/A,4,5000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 80 Per Month,6,N/A,N/A,N/A,N/A,"3 PHASE ELECTRICITY, CENTRAL AC, FIRE DETECTION, ON-SITE PARKING"
https://www.lankapropertyweb.com/rentals/property_details-5805924.html,Office space for rent in Colombo 3 - 300 Per SQ.FT,"Galle Road, Colombo 3",Rs. 300,Office space,N/A,3,3200 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 300,N/A,N/A,N/A,N/A,N/A,"24 HOUR SECURITY, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5767186.html,"Luxury Villa for rent in Maharagama for Rs. 680,000 (Per Month)",Maharagama,"Rs. 680,000",Villa,5,5,5000 + sq.ft.,N/A,N/A,N/A,Available Now,N/A,N/A,N/A,N/A,N/A,N/A,"BRAND NEW, LUXURY SPECS, HOT WATER, MAINLINE WATER, 3 PHASE ELECTRICITY, HOME SECURITY SYSTEM, GARAGE"
https://www.lankapropertyweb.com/rentals/property_details-5750847.html,"7000 - 28,000 sqft Office space for rent in Colombo 3 (Galle Rd. facing)",Colombo 3,Rs. 275,Office space,N/A,N/A,7000 sq.ft.,N/A,N/A,1 Years,Available Now,Rs. 275,N/A,N/A,N/A,No,N/A,"24 HOUR SECURITY, INTERNET, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5817074.html,4000 SQFT and 9000 SQFT Office spaces for rent in Colombo 3 - 295 Per SQFT,Colombo 3,Rs. 295,Office space,N/A,N/A,4000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 295,N/A,N/A,N/A,N/A,N/A,"24 HOUR SECURITY, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5810046.html,Office space for rent in Colombo 2 - Rs. 350 - Per SQFT ( including service charge ),Colombo 2,Rs. 350,Office space,N/A,N/A,4400 sq.ft.,N/A,N/A,N/A,Available Now,N/A,N/A,N/A,N/A,N/A,N/A,"24 HOUR SECURITY, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5808894.html,Office space for rent in Colombo 2 - Rs. 300 ( including Service Charges ),Colombo 2,Rs. 300,Office space,N/A,N/A,1400 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 300,N/A,N/A,N/A,N/A,N/A,"24 HOUR SECURITY, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5810074.html,Office space for rent in Colombo 02 - 300 per SQFT,Colombo 2,Rs. 300,Shop space,N/A,N/A,2000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 300,N/A,N/A,N/A,N/A,N/A,"24 HOUR SECURITY, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5838455.html,Office space for rent in Colombo 3 - 280 Per SQFT,"6th Lane, Colombo 3",Rs. 280,Office space,N/A,N/A,750 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 280,N/A,N/A,N/A,N/A,N/A,"24 HOUR SECURITY, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5830547.html,"Office space for rent in Colombo 4 - 520,000.00 Per Month",Colombo 4,"Rs. 520,000",Office space,N/A,N/A,2000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 260 Per Month,N/A,N/A,N/A,N/A,N/A,"3 PHASE ELECTRICITY, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5571320.html,Fully Furnished Luxury Office space for rent in Colombo 3,Colombo 3,"Rs. 2,012,454($ 6,700)",Office space,N/A,N/A,7000 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 287 Per Month,N/A,N/A,N/A,No,"Total area – around 7000 sqft, 66 Desktops with chairs. Can go up to 90, 01 - Board Room, 02 - Meeting Rooms, 04 - Cubicles, 10 - Parking slots, Fully furnished modern ergonomic office space ideal for companies looking for aesthetic and motivating workspaces., Comes with all top-end furniture, kitchen appliances., Located in the heart of Colombo 3 overlooking Galle road and in close proximity to reputed banks, malls, etc., Comes with customized furniture, fully equipped kitchen, spacious reception area and 4 cubicle rooms including a large meeting room, also fully furnished., The complex has a capacity to accommodate of over 80 persons , tables and chairs","24 HOUR SECURITY, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, ON-SITE PARKING, LIFTS"
https://www.lankapropertyweb.com/rentals/property_details-5842836.html,6 Bedroom house for rent in Matara for Rs. 1.90 lakhs (Per Month),Matara,"Rs. 190,000",House,6,3,N/A,N/A,N/A,N/A,Available Now,N/A,5,Semi-furnished,N/A,N/A,"🏰 Long-Term Lease Available – Two-Storey House in Historic Matara Fort, A rare opportunity to secure a long-term lease on a spacious two-storey residence located inside the culturally rich and highly sought-after Matara Fort., 📌 Property Details, Land Size: 40 Perches, House: 2-Storey Building, Bedrooms: 6, Bathrooms: 2 + 1 Servant Bathroom, Price: Rs. 190,000 per month (Negotiable), 🏡 Property Highlights, Generously sized rooms, Ideal for residential living, guest accommodation, or administrative use, Located within the secure and quiet Matara Fort zone, Ample space for families, offices, or long-term expatriate stays, 500m access to the Matara bus stand and beach road, 📍 Prime Location, Matara Fort is known for its unique blend of heritage, privacy, and convenience, with close access to:, Main city amenities, Beaches, Historical sites, Government offices, Restaurants & shops, 🔑 Ideal For, Those looking for a long-term lease in a prestigious and peaceful environment—perfect for families, businesses, NGOs, or as a base for tourism-related purposes.","MAINLINE WATER, GARAGE, LAWN GARDEN, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-5803217.html,One Galle Face Tower,Colombo 2,"Rs. 715,000",Office space,N/A,3,1385 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 516 Per Month,N/A,N/A,N/A,N/A,"One Galle Face Office Tower is an international Grade A business tower that intertwines elegance and business in one location. With over 530,000 sq. ft. of premium office space in Colombo, it caters to all your business needs while offering a prestigious address in the heart of the city., Office tower each floor is designated with a disabled washroom, Male & Female washroom. In addition, there is also a pantry available which will be used as shared basis with multiple tenants for each floor., ✨ Highlights of the Property, Sea and city views, High-end security, Direct access to One Galle Face Mall and Shangri-La Hotel, Located in the heart of the city","24 HOUR SECURITY, 3 PHASE ELECTRICITY, CENTRAL AC, BACKUP GENERATOR, FIRE DETECTION, FIBER INTERNET, ON-SITE PARKING, LIFTS, GRADE A FACILITIES"
https://www.lankapropertyweb.com/rentals/property_details-5825975.html,2 Bedroom Furnished Apartment for Rent at Capitol TwinPeaks Colombo 2,Colombo 2,"Rs. 370,000",Apartment,2,2,950 sq.ft.,N/A,1 Months,1 Years,Available Now,Rs. 389 Per Month,1,Furnished,3 Months,No,"Step into modern luxury with this beautifully designed 900 sq.ft 2-bedroom apartment at the prestigious Capitol Twinpeaks, Colombo 2., Perfect for anyone seeking convenience, elegance, and premium city living., 🏡 Property Features:, • 900 sq.ft, • 2 Bedrooms, • 2 Bathrooms, • Bright Living & Dining Area, • Contemporary interiors with a functional design, 💎 Luxury Amenities:, • Swimming Pool, • Fully Equipped Gym, • 24/7 Security, • Backup Generator, • On-site Supermarket, • In-house Restaurant","AC ROOMS, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, INTERNET, HOT WATER, 3 PHASE ELECTRICITY, HOME SECURITY SYSTEM, WATERFRONT / RIVERSIDE, GARAGE, GYM, BACKUP GENERATOR, FIRE DETECTION, BALCONY, LP GAS, SEPARATE KITCHEN, ATTACHED TOILETS, INFINITY POOL"
https://www.lankapropertyweb.com/rentals/property_details-5744176.html,Fully Furnished 2 Bedroom Luxury Apartment for rent at TriZen Colombo 2,Colombo 2,"Rs. 375,000($ 1,250)",Apartment,2,2,726 sq.ft.,N/A,3 Months,1 Years,Available Now,Rs. 517 Per Month,1,Furnished,3 Months,No,"Step into sophisticated urban living with this almost brand-new, elegantly furnished apartment at Trizen, Colombo 02. Located in Tower 1 on the 31st floor, this high-rise sanctuary offers breathtaking dual views of Galle Face/Port City and the iconic Colombo Lotus Tower., Designed with a modern and minimalist aesthetic, the interiors have been thoughtfully curated to maximize space, comfort, and natural light. Every detail—from the sleek furniture to the premium finishes—creates a stylish yet functional home., Apartment Features:, - Brand new & never occupied, - Modern, minimalist interior with high-end furniture and fittings, - Two spacious bedrooms -- one with built-in wardrobes, - Master bedroom attached bathroom (with shower) + common bathroom (no shower), - Open-concept living & dining area with a sleek entertainment setup, - Balcony with panoramic city & ocean views, - Fully air-conditioned for year-round comfort, - Premium fitted kitchen with appliances (microwave, cooker, fridge & washing machine), - Dedicated parking space for one vehicle, Exclusive Trizen Amenities:, Enjoy two swimming pools, a fully equipped gym, jogging track, yoga deck, games room, children's play area, 24/7 security, and dedicated maintenance services., Perfect for professionals and expatriates seeking a stylish, convenient, and peaceful city residence., Note:, Inspection is possible only after Nov 25.","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, BRAND NEW, LUXURY SPECS, INTERNET, CABLE/SAT TV, HOT WATER, LANDLINE TEL, 3 PHASE ELECTRICITY, HOME SECURITY SYSTEM, GARAGE, GYM, THEATRE, BACKUP GENERATOR, FIRE DETECTION, BALCONY, JOGGING TRACK, LAUNDRY, LP GAS, GAME ROOM, KIDS PLAY AREA, MINI MART, BUSINESS CENTER, ATTACHED TOILETS, GATED COMMUNITY, BBQ AREA, GARBAGE REMOVAL"
https://www.lankapropertyweb.com/rentals/property_details-5842017.html,￭ Cinnamon Life Colombo ￭ 02BR Apartment For Rent ￭ (NK11018),Colombo 2,"Rs. 495,000($ 1,600)",Apartment,2,2,1238 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 400 Per Month,N/A,Furnished,N/A,N/A,"￭ Cinnamon Life Colombo ￭ 02BR Apartment For Rent ￭ (NK11018), ￭ Colombo 02, ￭ 1,238 Sq.Ft, ￭ 02 Bedrooms, ￭ 02 Bathrooms, ￭ Mid Floor, ￭ Lotus Tower View, ￭ Tastefully Furnished, ￭ Swimming Pool, Gym, Mall & Other Recreational Facilites, ￭ Rental Ask: USD 1,600/= or LKR. 495,000/= (Negotiable), ￭ Please Mention Property Code (NK11018) When Inquiring.","AC ROOMS, SWIMMING POOL, LUXURY SPECS, LANDLINE TEL, OUTDOOR GARDEN, GYM, BALCONY, KIDS PLAY AREA, SPORT FACILITIES"
